pid,lat,lon,address,formatted_address
ChIJXSnaV6Z-hYAR6NPVPoqEkVk,37.882631,-122.26881,1334 WALNUT ST,1334 Walnut St+ Berkeley+ CA 94709+ USA
ChIJzQ0cVqZ-hYARoEsiHVw_Zgo,37.88268,-122.268641,1336 WALNUT ST,1336 Walnut St+ Berkeley+ CA 94709+ USA
ChIJY6qmIad-hYARRYmkslYONsY,37.8815443,-122.2679808,1421 WALNUT ST,1421 Walnut St+ Berkeley+ CA 94709+ USA
ChIJDUUzHSN8hYAR5zDP5mLQbGI,37.8778749,-122.2581525,2634 VIRGINIA ST,2634 Virginia St+ Berkeley+ CA 94709+ USA
ChIJBajZjiJ8hYAR3x9o6iTV9xU,37.8785197,-122.2564601,2711 VIRGINIA ST,2711 Virginia St+ Berkeley+ CA 94709+ USA
ChIJAwLWzoF-hYARmstCs89RyWk,37.8599642,-122.2663857,2708 WALKER ST,2708 Walker St+ Berkeley+ CA 94705+ USA
ChIJxYjQHCJ8hYAR6_7nmiAUDZc,37.8776961,-122.2595176,2564 VIRGINIA ST,2564 Virginia St+ Berkeley+ CA 94709+ USA
ChIJT3Y1Iad-hYAR9vAR-bCeldI,37.8814073,-122.2680029,1423 WALNUT ST,1423 Walnut St+ Berkeley+ CA 94709+ USA
ChIJowLo_SF8hYAR5iUqSqmQaQM,37.8780781,-122.2600937,2517 VIRGINIA ST,2517 Virginia St+ Berkeley+ CA 94709+ USA
ChIJaZCw4iF8hYARjv2hLe6q4CQ,37.8779815,-122.2604703,2505 VIRGINIA ST,2505 Virginia St+ Berkeley+ CA 94709+ USA
ChIJ404jACJ8hYARB2pji-zWbvQ,37.8781511,-122.2596727,2555 VIRGINIA ST,2555 Virginia St+ Berkeley+ CA 94709+ USA
ChIJJ_Ys4SF8hYARu7vzKFdVZhg,37.8775754,-122.2608248,2480 VIRGINIA ST,2480 Virginia St+ Berkeley+ CA 94709+ USA
ChIJi0ZaEiJ8hYARrlWoC5z6mAs,37.8779199,-122.2585427,2600 VIRGINIA ST,2600 Virginia St+ Berkeley+ CA 94709+ USA
ChIJQ60oIKF-hYAR8mmR6AAUiTY,37.8791897,-122.2683796,1528 WALNUT ST,1528 Walnut St+ Berkeley+ CA 94709+ USA
ChIJlRjMAaF-hYAR0wCx59sFGy4,37.8782229,-122.2683373,1608 WALNUT ST,1608 Walnut St+ Berkeley+ CA 94709+ USA
ChIJuUbB2SF8hYARSlNNP_H7qUM,37.8774041,-122.2616888,2444 VIRGINIA ST,2444 Virginia St+ Berkeley+ CA 94709+ USA
ChIJtRkYYR98hYARuALVKtxGeAs,37.8779337,-122.2613565,2477 VIRGINIA ST,2477 Virginia St+ Berkeley+ CA 94709+ USA
ChIJIUythB98hYARbx97tWyU43c,37.8778432,-122.2629295,1682 SCENIC AVE,1682 Scenic Ave+ Berkeley+ CA 94709+ USA
ChIJcwx6gx98hYARA61unbTO-uU,37.8777551,-122.2628645,1684 SCENIC AVE,1684 Scenic Ave+ Berkeley+ CA 94709+ USA
EigxNjg2IFNjZW5pYyBBdmUsIEJlcmtlbGV5LCBDQSA5NDcwOSwgVVNBIhsSGQoUChIJa9_EnB98hYARL7l01RSqwmEQlg0,37.8777125,-122.2629302,1686 SCENIC AVE,1686 Scenic Ave+ Berkeley+ CA 94709+ USA
EigxNjg4IFNjZW5pYyBBdmUsIEJlcmtlbGV5LCBDQSA5NDcwOSwgVVNBIhsSGQoUChIJa9_EnB98hYARL7l01RSqwmEQmA0,37.8776796,-122.2629232,1688 SCENIC AVE,1688 Scenic Ave+ Berkeley+ CA 94709+ USA
EikyMzkxIFZpcmdpbmlhIFN0LCBCZXJrZWxleSwgQ0EgOTQ3MDksIFVTQSIbEhkKFAoSCV_g2o4ffIWAEYHjUQhTrEBPENcS,37.8777002,-122.2629234,2391 VIRGINIA ST,2391 Virginia St+ Berkeley+ CA 94709+ USA
ChIJyxj0gx98hYARJ0BmXuQ3HHI,37.8776331,-122.2628904,2393 VIRGINIA ST,2393 Virginia St+ Berkeley+ CA 94709+ USA
ChIJcYj_hB98hYARoqUs5kNR0ak,37.8776537,-122.2630625,2377 VIRGINIA ST,2377 Virginia St+ Berkeley+ CA 94709+ USA
EikyMzc5IFZpcmdpbmlhIFN0LCBCZXJrZWxleSwgQ0EgOTQ3MDksIFVTQSIbEhkKFAoSCV_g2o4ffIWAEYHjUQhTrEBPEMsS,37.8776864,-122.2630473,2379 VIRGINIA ST,2379 Virginia St+ Berkeley+ CA 94709+ USA
EikyMzgzIFZpcmdpbmlhIFN0LCBCZXJrZWxleSwgQ0EgOTQ3MDksIFVTQSIbEhkKFAoSCV_g2o4ffIWAEYHjUQhTrEBPEM8S,37.877691,-122.263006,2383 VIRGINIA ST,2383 Virginia St+ Berkeley+ CA 94709+ USA
EikyMzg3IFZpcmdpbmlhIFN0LCBCZXJrZWxleSwgQ0EgOTQ3MDksIFVTQSIbEhkKFAoSCV_g2o4ffIWAEYHjUQhTrEBPENMS,37.8776956,-122.2629647,2387 VIRGINIA ST,2387 Virginia St+ Berkeley+ CA 94709+ USA
ChIJCaR-_SF8hYARUQcU_rYxVi0,37.8780611,-122.2602709,2511 VIRGINIA ST,2511 Virginia St+ Berkeley+ CA 94709+ USA
ChIJl2iAjx98hYAR7mhiu7RHtoo,37.8776366,-122.2632397,2365 VIRGINIA ST,2365 Virginia St+ Berkeley+ CA 94709+ USA
ChIJC2Hqhx98hYAR5h46AVXaj04,37.8772781,-122.2631954,2366 VIRGINIA ST,2366 Virginia St+ Berkeley+ CA 94709+ USA
ChIJMXEp3CF8hYAROnMI7P19cI8,37.877445,-122.261338,2466 VIRGINIA ST,2466 Virginia St+ Berkeley+ CA 94709+ USA
ChIJA2NDKol-hYARxFqoAWTj6RU,37.8576462,-122.2796775,1500 WARD ST,1500 Ward St+ Berkeley+ CA 94703+ USA
ChIJN5YkgZ9-hYARQmBD9aEhH6c,37.8755606,-122.2679255,1760 WALNUT ST,1760 Walnut St+ Berkeley+ CA 94709+ USA
ChIJ--CU7KF-hYARK7SvQgYjg-M,37.8761696,-122.2700411,2022 VIRGINIA ST,2022 Virginia St+ Berkeley+ CA 94709+ USA
ChIJ7Y3EOKJ-hYARcnyVik4lYFw,37.8759229,-122.2723672,1922 VIRGINIA ST,1922 Virginia St+ Berkeley+ CA 94709+ USA
ChIJqRZIjaF-hYAREG8Kwmcl5jY,37.8762218,-122.2704177,2014 VIRGINIA ST,2014 Virginia St+ Berkeley+ CA 94709+ USA
ChIJh9GeWqJ-hYARU6NwJYq0n44,37.8758851,-122.2733419,1902 VIRGINIA ST,1902 Virginia St+ Berkeley+ CA 94709+ USA
ChIJk6GpzKF-hYARRBWa8um-3ZA,37.8765205,-122.2682695,2112 VIRGINIA ST,2112 Virginia St+ Berkeley+ CA 94709+ USA
ChIJI3N1UqJ-hYARAVe-OVSmats,37.8762978,-122.273209,1903 VIRGINIA ST,1903 Virginia St+ Berkeley+ CA 94709+ USA
ChIJ4bqw5qJ-hYARaBYzMAFji4I,37.8756302,-122.2750255,1816 VIRGINIA ST,1816 Virginia St+ Berkeley+ CA 94703+ USA
ChIJB8ooLKN-hYARL3Eht0z1nVQ,37.8759287,-122.2764211,1737 VIRGINIA ST,1737 Virginia St+ Berkeley+ CA 94703+ USA
ChIJxbLHGqB-hYARzegGtItDMtI,37.8768299,-122.2661198,2210 VIRGINIA ST,2210 Virginia St+ Berkeley+ CA 94709+ USA
ChIJ799Eq7h-hYAR1xcTBqvjRKc,37.8744776,-122.2877847,1317 VIRGINIA ST,1317 Virginia St+ Berkeley+ CA 94702+ USA
ChIJK6Cn8h98hYARD3k6HHmf7kM,37.8775314,-122.2639487,2301 VIRGINIA ST,2301 Virginia St+ Berkeley+ CA 94709+ USA
ChIJV60c5aJ-hYAREKAAa7sOjbw,37.8755344,-122.2747402,1820 VIRGINIA ST,1820 Virginia St+ Berkeley+ CA 94703+ USA
ChIJL7bwjx98hYARBl1x9qshURY,37.877711,-122.263286,2371 VIRGINIA ST,2371 Virginia St+ Berkeley+ CA 94709+ USA
ChIJXUr91iF8hYARdDZENLz7mkU,37.8773328,-122.2620433,2420 VIRGINIA ST,2420 Virginia St+ Berkeley+ CA 94709+ USA
ChIJbd_J5aJ-hYARkVYsnJIXR90,37.8755356,-122.2748483,1818 VIRGINIA ST,1818 Virginia St+ Berkeley+ CA 94703+ USA
ChIJl33QXx98hYARtKa0V29xoyE,37.8779287,-122.2610685,2479 VIRGINIA ST,2479 Virginia St+ Berkeley+ CA 94709+ USA
ChIJR_ia8qR-hYARbCV0pYxNrw0,37.879761,-122.274569,1825 VINE ST,1825 Vine St+ Berkeley+ CA 94703+ USA
ChIJ6_jBHKR-hYARvup-lZjhIx0,37.8801181,-122.2713038,2005 VINE ST,2005 Vine St+ Berkeley+ CA 94709+ USA
ChIJhdm2JLt-hYAR7jEIM60EstM,37.8793188,-122.2776838,1735 VINE ST,1735 Vine St+ Berkeley+ CA 94703+ USA
ChIJ71rRsKZ-hYARtEq_HzgdB1c,37.8803253,-122.2700189,2037 VINE ST,2037 Vine St+ Berkeley+ CA 94709+ USA
ChIJw_pWmJN-hYARTcGw0WjNBVU,37.864785,-122.2846836,2316 VALLEY ST,2316 Valley St+ Berkeley+ CA 94702+ USA
ChIJ8xjIDKR-hYARg1OYo25kPnY,37.8796464,-122.2723487,1930 VINE ST,1930 Vine St+ Berkeley+ CA 94709+ USA
ChIJScqzWLx-hYARbC3g0_2OKsI,37.8754106,-122.2796332,1615 VIRGINIA ST,1615 Virginia St+ Berkeley+ CA 94703+ USA
ChIJVb7lsqZ-hYAR_86yI6-6prE,37.8799108,-122.2702183,2024 VINE ST,2024 Vine St+ Berkeley+ CA 94709+ USA
ChIJ5d3iNKF-hYARg3fUtGeubP0,37.8799254,-122.2694555,1508 SHATTUCK AVE,1508 Shattuck Ave+ Berkeley+ CA 94709+ USA
ChIJ-ZyVyqZ-hYARcrqvusZsOX0,37.8800516,-122.2695759,2040 VINE ST,2040 Vine St+ Berkeley+ CA 94709+ USA
ChIJBeHntKZ-hYARYxRx0zbwQrs,37.8799702,-122.2698417,2042 VINE ST,2042 Vine St+ Berkeley+ CA 94709+ USA
ChIJn9aAyqZ-hYARcCMrnhO-1JQ,37.8801221,-122.2696216,2046 VINE ST,2046 Vine St+ Berkeley+ CA 94709+ USA
ChIJIQqX06Z-hYAR6e320KlKQec,37.8804479,-122.2686454,2111 VINE ST,2111 Vine St+ Berkeley+ CA 94709+ USA
ChIJH4KME91-hYAR5BpLv0fVKYU,37.8669418,-122.3012731,650 UNIVERSITY AVE,650 University Ave+ Berkeley+ CA 94710+ USA
ChIJa67Wx55-hYARmboXYVJI3EA,37.8713995,-122.2703069,2004 UNIVERSITY AVE,2004 University Ave+ Berkeley+ CA 94704+ USA
ChIJufTqMZl-hYARDSdxYq_mIO8,37.8715133,-122.2714796,1960 UNIVERSITY AVE,1960 University Ave+ Berkeley+ CA 94712+ USA
ChIJ4YSDMZl-hYARsdG5RsTjrE8,37.8715307,-122.2714422,1962 UNIVERSITY AVE,1962 University Ave+ Berkeley+ CA 94704+ USA
ChIJpxufxp5-hYARq3SdQmzHsPg,37.8717457,-122.2700332,2024 UNIVERSITY AVE,2024 University Ave+ Berkeley+ CA 94704+ USA
ChIJf7wb7Z5-hYARH3OL8mVRrAs,37.8718962,-122.2690795,2070 UNIVERSITY AVE,2070 University Ave+ Berkeley+ CA 94704+ USA
ChIJBfKTIpl-hYAR7o1aMJxuf7M,37.8714847,-122.2724072,1924 UNIVERSITY AVE,1924 University Ave+ Berkeley+ CA 94704+ USA
ChIJ-a-DVph-hYARxGTmtxjJtrM,37.871775,-122.2741036,1835 UNIVERSITY AVE,1835 University Ave+ Berkeley+ CA 94703+ USA
ChIJfSSkW55-hYARsBgfRLpgsrU,37.8723519,-122.2678677,2119 UNIVERSITY AVE,2119 University Ave+ Berkeley+ CA 94704+ USA
ChIJ5eJUF5l-hYARKMOuux1oe3U,37.8712203,-122.2727936,2031 MARTIN LUTHER KING JR WAY,2031 Martin Luther King Jr Way+ Berkeley+ CA 94704+ USA
ChIJM1dzGZl-hYAR-hohf95Y73g,37.8714542,-122.2727461,1904 UNIVERSITY AVE,1904 University Ave+ Berkeley+ CA 94704+ USA
ChIJFdKlhpd-hYARz4kJ1Q6kMk0,37.8709038,-122.2770611,1716 UNIVERSITY AVE,1716 University Ave+ Berkeley+ CA 94703+ USA
ChIJEfz1h5d-hYARWE7GAC8AaVE,37.8711995,-122.2767328,1721 UNIVERSITY AVE,1721 University Ave+ Berkeley+ CA 94703+ USA
ChIJb4w2jpd-hYARoSQCjJer5s8,37.8713567,-122.277403,1709 UNIVERSITY AVE,1709 University Ave+ Berkeley+ CA 94703+ USA
EiwxNzAyIFVuaXZlcnNpdHkgQXZlLCBCZXJrZWxleSwgQ0EgOTQ3MDMsIFVTQSIbEhkKFAoSCSlcMoSXfoWAEV0ES7AwNpmCEKYN,37.8707871,-122.2773334,1702 UNIVERSITY AVE,1702 University Ave+ Berkeley+ CA 94703+ USA
ChIJs5BUspd-hYARe1NFK1AmoCo,37.8705873,-122.2793434,1614 UNIVERSITY AVE,1614 University Ave+ Berkeley+ CA 94703+ USA
ChIJx9g-sJd-hYARCXKkQQpcvo0,37.8705225,-122.2791295,1630 UNIVERSITY AVE,1630 University Ave+ Berkeley+ CA 94703+ USA
EiwxNjQ4IFVuaXZlcnNpdHkgQXZlLCBCZXJrZWxleSwgQ0EgOTQ3MDMsIFVTQSIbEhkKFAoSCdNXRbGXfoWAEZI6LWVeO3gnEPAM,37.8706314,-122.2787156,1648 UNIVERSITY AVE,1648 University Ave+ Berkeley+ CA 94703+ USA
ChIJD6XutZd-hYARTaG78ZzqpC8,37.8710167,-122.2792787,1617 UNIVERSITY AVE,1617 University Ave+ Berkeley+ CA 94703+ USA
EiwxNDgyIFVuaXZlcnNpdHkgQXZlLCBCZXJrZWxleSwgQ0EgOTQ3MDIsIFVTQSIbEhkKFAoSCW9NegqWfoWAEXKmYTPAv_jdEMoL,37.870078,-122.2824374,1482 UNIVERSITY AVE,1482 University Ave+ Berkeley+ CA 94702+ USA
ChIJlWf98pV-hYARZY2iMeRRe50,37.870467,-122.283681,1441 UNIVERSITY AVE,1441 University Ave+ Berkeley+ CA 94702+ USA
ChIJN20D3pV-hYARR8e_CTBLJVY,37.8700073,-122.2827358,1472 UNIVERSITY AVE,1472 University Ave+ Berkeley+ CA 94702+ USA
ChIJq20SnpV-hYAR8sWCLg6MhZc,37.8695613,-122.2851266,1330 UNIVERSITY AVE,1330 University Ave+ Berkeley+ CA 94702+ USA
ChIJcUmIfpV-hYAR3X0pSvCIdWU,37.8702325,-122.2855475,1337 UNIVERSITY AVE,1337 University Ave+ Berkeley+ CA 94702+ USA
ChIJqc9mmpV-hYARwFLAkO3PbxE,37.8698687,-122.2846027,1370 UNIVERSITY AVE,1370 University Ave+ Berkeley+ CA 94702+ USA
ChIJ56wYvJd-hYARnCIGnUwQgPc,37.8711229,-122.2784384,1627 UNIVERSITY AVE,1627 University Ave+ Berkeley+ CA 94703+ USA
ChIJFVGeZ5V-hYARFHRTXrG5OV8,37.8695602,-122.2865886,1280 UNIVERSITY AVE,1280 University Ave+ Berkeley+ CA 94702+ USA
EiwxMTUwIFVuaXZlcnNpdHkgQXZlLCBCZXJrZWxleSwgQ0EgOTQ3MDIsIFVTQSIbEhkKFAoSCcVzktLBfoWAEUkN3JYKP3N3EP4I,37.8690753,-122.290453,1150 UNIVERSITY AVE,1150 University Ave+ Berkeley+ CA 94702+ USA
ChIJCc64J8B-hYARp8xUTYLNQ74,37.869045,-122.2901547,1176 UNIVERSITY AVE,1176 University Ave+ Berkeley+ CA 94702+ USA
ChIJuWZt98F-hYAR8yHphONdN98,37.8685857,-122.293477,1040 UNIVERSITY AVE,1040 University Ave+ Berkeley+ CA 94710+ USA
ChIJqyw0K8B-hYARexdVhU29thU,37.8691248,-122.2907697,1122 UNIVERSITY AVE,1122 University Ave+ Berkeley+ CA 94702+ USA
ChIJQbbxDn1-hYARm_5NszelQqg,37.8531184,-122.2744053,1661 TYLER ST,1661 Tyler St+ Berkeley+ CA 94703+ USA
ChIJa_JMGH1-hYARd-8Hm7gM4lg,37.8525902,-122.2751585,1632 TYLER ST,1632 Tyler St+ Berkeley+ CA 94703+ USA
ChIJ4dpTPX1-hYAR0MrQOuj7RVc,37.8526476,-122.2753357,1628 TYLER ST,1628 Tyler St+ Berkeley+ CA 94703+ USA
EiYxNjMwIFR5bGVyIFN0LCBCZXJrZWxleSwgQ0EgOTQ3MDMsIFVTQSIbEhkKFAoSCa3ZlD19foWAETLoW0cSHeqwEN4M,37.852618,-122.2752469,1630 TYLER ST,1630 Tyler St+ Berkeley+ CA 94703+ USA
ChIJX3k2Gn1-hYARVoDrWaIXNro,37.8526715,-122.2748926,1650 TYLER ST,1650 Tyler St+ Berkeley+ CA 94703+ USA
EiszMDIxIENhbGlmb3JuaWEgU3QsIEJlcmtlbGV5LCBDQSA5NDcwMywgVVNBIhsSGQoUChIJGwFgLX1-hYARFIcmPSSfPrgQzRc,37.852587,-122.2767228,3021 CALIFORNIA ST,3021 California St+ Berkeley+ CA 94703+ USA
EiszMDIzIENhbGlmb3JuaWEgU3QsIEJlcmtlbGV5LCBDQSA5NDcwMywgVVNBIhsSGQoUChIJGwFgLX1-hYARFIcmPSSfPrgQzxc,37.8525929,-122.2765366,3023 CALIFORNIA ST,3023 California St+ Berkeley+ CA 94703+ USA
EiszMDI1IENhbGlmb3JuaWEgU3QsIEJlcmtlbGV5LCBDQSA5NDcwMywgVVNBIhsSGQoUChIJGwFgLX1-hYARFIcmPSSfPrgQ0Rc,37.8525741,-122.2765325,3025 CALIFORNIA ST,3025 California St+ Berkeley+ CA 94703+ USA
ChIJUcNMMn1-hYARIpZMqhd9_24,37.8524558,-122.2765098,1600 TYLER ST,1600 Tyler St+ Berkeley+ CA 94703+ USA
ChIJRfTzzGJ-hYARbRN1w0o14xQ,37.8523474,-122.2768642,1548 TYLER ST,1548 Tyler St+ Berkeley+ CA 94703+ USA
ChIJjf3G8sF-hYARrCJlXYUmuEs,37.8691637,-122.2931339,1021 UNIVERSITY AVE,1021 University Ave+ Berkeley+ CA 94710+ USA
ChIJWbebyGJ-hYARF3zWbrvG74Y,37.8523908,-122.2774096,1532 TYLER ST,1532 Tyler St+ Berkeley+ CA 94703+ USA
ChIJvVGzyGJ-hYARqljLY3pi1Os,37.8523929,-122.2774111,1534 TYLER ST,1534 Tyler St+ Berkeley+ CA 94703+ USA
ChIJCW13t2J-hYAR4HuQ3Y0wUII,37.8527312,-122.2773737,1529 TYLER ST,1529 Tyler St+ Berkeley+ CA 94703+ USA
ChIJMfNHwGJ-hYARY71a_LlLgE8,37.8522182,-122.2780161,1512 TYLER ST,1512 Tyler St+ Berkeley+ CA 94703+ USA
ChIJ0V4WJ8B-hYARDYtlJasDKr8,37.8690874,-122.2899553,1180 UNIVERSITY AVE,1180 University Ave+ Berkeley+ CA 94702+ USA
ChIJ-VMYzGJ-hYAR2L0uH2tAFMU,37.8522931,-122.2770414,1542 TYLER ST,1542 Tyler St+ Berkeley+ CA 94703+ USA
ChIJn5U7479-hYARJxAeiz1ISkI,37.8699876,-122.2873195,1275 UNIVERSITY AVE,1275 University Ave+ Berkeley+ CA 94702+ USA
ChIJLVR7OJZ-hYARBHpefpUbFG0,37.8707562,-122.2804299,1589 UNIVERSITY AVE,1589 University Ave+ Berkeley+ CA 94703+ USA
ChIJu0X4tNZ9hYARhauMrs7IsBc,37.8533661,-122.2598864,3109 TELEGRAPH AVE,3109 Telegraph Ave+ Berkeley+ CA 94705+ USA
ChIJ679HpbJ-hYARBTZGQDD-kqw,37.8912369,-122.2771623,908 THE ALAMEDA,908 The Alameda+ Berkeley+ CA 94707+ USA
ChIJg2-CBNR9hYARGJpOn4dXCa8,37.8545762,-122.2602709,3040 TELEGRAPH AVE,3040 Telegraph Ave+ Berkeley+ CA 94705+ USA
ChIJfxQsVNN9hYARq6LbpAdY52Q,37.8589739,-122.2595841,2826 TELEGRAPH AVE,2826 Telegraph Ave+ Berkeley+ CA 94705+ USA
ChIJ1-8XA9R9hYARqz23AOL65Pg,37.854429,-122.260334,3042 TELEGRAPH AVE,3042 Telegraph Ave+ Berkeley+ CA 94705+ USA
EiszMDQ0IFRlbGVncmFwaCBBdmUsIEJlcmtlbGV5LCBDQSA5NDcwNSwgVVNBIhsSGQoUChIJ15vPq9Z9hYARp4tNXmvDX94Q5Bc,37.8543726,-122.2602725,3044 TELEGRAPH AVE,3044 Telegraph Ave+ Berkeley+ CA 94705+ USA
ChIJHRCoqtR9hYARtiVqY1HIDc8,37.8591239,-122.2594698,2818 TELEGRAPH AVE,2818 Telegraph Ave+ Berkeley+ CA 94705+ USA
ChIJz0HLgtR9hYARr1pWU5w2EwQ,37.8573546,-122.2598278,2906 TELEGRAPH AVE,2906 Telegraph Ave+ Berkeley+ CA 94705+ USA
ChIJgYKZoi58hYARNdMX4EJl6L0,37.8648858,-122.2583322,2511 TELEGRAPH AVE,2511 Telegraph Ave+ Berkeley+ CA 94704+ USA
ChIJdz321y58hYARbm0_Zw3WptY,37.8665057,-122.2590611,2414 TELEGRAPH AVE,2414 Telegraph Ave+ Berkeley+ CA 94704+ USA
ChIJU7k9sS58hYARs2A1hT2QD-s,37.864866,-122.2592321,2430 DWIGHT WAY,2430 Dwight Way+ Berkeley+ CA 94704+ USA
ChIJnd4Wpy58hYARjE3ICQBbr4o,37.8643947,-122.2587638,2550 TELEGRAPH AVE,2550 Telegraph Ave+ Berkeley+ CA 94704+ USA
ChIJ2TK6vNJ9hYARBmzGNE1kPw4,37.8597674,-122.2547983,2620 STUART ST,2620 Stuart St+ Berkeley+ CA 94705+ USA
ChIJ13BIHM19hYARA3g6dms7cFQ,37.8601661,-122.251364,2745 STUART ST,2745 Stuart St+ Berkeley+ CA 94705+ USA
ChIJgZ59Qs19hYAR0dcSno1UwKM,37.860059,-122.2531144,2703 STUART ST,2703 Stuart St+ Berkeley+ CA 94705+ USA
ChIJO-LbS9N9hYARDmkxzguy3dI,37.8592738,-122.2585427,2410 STUART ST,2410 Stuart St+ Berkeley+ CA 94705+ USA
ChIJrWU-mSp8hYARztGa9duCreA,37.8589971,-122.2649235,2147 STUART ST,2147 Stuart St+ Berkeley+ CA 94705+ USA
ChIJIW7_0dJ9hYARK1R8rfwu21k,37.8599683,-122.2561499,2525 STUART ST,2525 Stuart St+ Berkeley+ CA 94705+ USA
ChIJxUQgnCp8hYARmD9yQr3XQvI,37.8590329,-122.265131,2143 STUART ST,2143 Stuart St+ Berkeley+ CA 94705+ USA
ChIJRZqinip8hYAR7rIf6bab6ug,37.8589801,-122.2651007,2145 STUART ST,2145 Stuart St+ Berkeley+ CA 94705+ USA
ChIJqe9z8YB-hYARbhhhc5xsw0s,37.8579803,-122.268734,2012 STUART ST,2012 Stuart St+ Berkeley+ CA 94703+ USA
ChIJg_Ivt9J9hYARfO2UEG1lOUs,37.8600939,-122.2551307,2615 STUART ST,2615 Stuart St+ Berkeley+ CA 94705+ USA
ChIJH16_4YB-hYARoJS2cGC69Q8,37.8585407,-122.2693931,2738 MILVIA ST,2738 Milvia St+ Berkeley+ CA 94703+ USA
ChIJjzYE4YB-hYARknM-nAZU6kw,37.8584215,-122.2694208,1945 STUART ST,1945 Stuart St+ Berkeley+ CA 94703+ USA
ChIJtUnVF4B-hYARxk7Yk_U792s,37.8584044,-122.2662528,2108 STUART ST,2108 Stuart St+ Berkeley+ CA 94705+ USA
ChIJacyfwoB-hYAR4b-Mw88bvn8,37.857858,-122.2696202,1936 STUART ST,1936 Stuart St+ Berkeley+ CA 94703+ USA
ChIJjelU34B-hYARsIdAQU0gMDI,37.8584195,-122.2699852,1933 STUART ST,1933 Stuart St+ Berkeley+ CA 94703+ USA
ChIJ-3qP_oZ-hYARAaejAyl3hH0,37.8574703,-122.2735635,1738 STUART ST,1738 Stuart St+ Berkeley+ CA 94703+ USA
ChIJPTrxMIZ-hYARjFKsLTwZGfw,37.8572255,-122.275823,1638 STUART ST,1638 Stuart St+ Berkeley+ CA 94703+ USA
ChIJBxJDGIB-hYARPIYFuWJV5zQ,37.858384,-122.265973,2110 STUART ST,2110 Stuart St+ Berkeley+ CA 94705+ USA
EicyMTE0IFN0dWFydCBTdCwgQmVya2VsZXksIENBIDk0NzA1LCBVU0EiGxIZChQKEgnbj5ufKnyFgBH3_R_RbGXh9RDCEA,37.8584154,-122.2659491,2114 STUART ST,2114 Stuart St+ Berkeley+ CA 94705+ USA
ChIJf6GPIoB-hYARRVO2oVovLgM,37.8585193,-122.265955,2116 STUART ST,2116 Stuart St+ Berkeley+ CA 94705+ USA
ChIJz2Z_VYZ-hYARtJoZ3D4HVQk,37.8573991,-122.2739179,1730 STUART ST,1730 Stuart St+ Berkeley+ CA 94703+ USA
ChIJT9-OmYh-hYARIq9_nHDmUxk,37.8570995,-122.2773294,1600 STUART ST,1600 Stuart St+ Berkeley+ CA 94703+ USA
ChIJM9Mb_4Z-hYARGAgnNG-Lj_I,37.8574651,-122.2737628,1736 STUART ST,1736 Stuart St+ Berkeley+ CA 94703+ USA
ChIJeTAz3oB-hYARMcGz40TI2D8,37.8583656,-122.2696645,1939 STUART ST,1939 Stuart St+ Berkeley+ CA 94703+ USA
ChIJ1REa2Ih-hYAR99yeMeAdp0I,37.8573401,-122.2795224,1501 STUART ST,1501 Stuart St+ Berkeley+ CA 94703+ USA
ChIJ-20d54h-hYARPNaPRhy5dQc,37.8566569,-122.2790794,1512 STUART ST,1512 Stuart St+ Berkeley+ CA 94703+ USA
ChIJt2JHStN9hYAR0aRXzx24tR4,37.859368,-122.258418,2412 STUART ST,2412 Stuart St+ Berkeley+ CA 94705+ USA
ChIJOd0Cooh-hYARdRCR5_OgC30,37.8575022,-122.2771079,1609 STUART ST,1609 Stuart St+ Berkeley+ CA 94703+ USA
EicxNjExIFN0dWFydCBTdCwgQmVya2VsZXksIENBIDk0NzAzLCBVU0EiGxIZChQKEgmfAS0hhn6FgBHpCNAbpTREEBDLDA,37.8575059,-122.2770252,1611 STUART ST,1611 Stuart St+ Berkeley+ CA 94703+ USA
ChIJg6XsJ4F-hYARAsdt1e8GZHE,37.8584126,-122.2702511,1927 STUART ST,1927 Stuart St+ Berkeley+ CA 94703+ USA
ChIJOVCw2Yh-hYARzHoYpt-65cE,37.8571188,-122.2792616,1511 STUART ST,1511 Stuart St+ Berkeley+ CA 94703+ USA
ChIJ2Tdzxol-hYAR33aRZKQeS8E,37.8537936,-122.2804085,2926 STANTON ST,2926 Stanton St+ Berkeley+ CA 94702+ USA
ChIJZT7Lx4l-hYARcsotk4Q3J2s,37.8539443,-122.280342,2922 STANTON ST,2922 Stanton St+ Berkeley+ CA 94702+ USA
ChIJ99rYy4l-hYAR6EJnzZ0MLrE,37.8540291,-122.2799433,2931 STANTON ST,2931 Stanton St+ Berkeley+ CA 94702+ USA
ChIJbZk5159-hYARHNwkqTUDQYM,37.8745484,-122.2656103,1856 SPRUCE ST,1856 Spruce St+ Berkeley+ CA 94709+ USA
ChIJ_yby2Z9-hYARlVozi98krhk,37.8746955,-122.2656767,1846 SPRUCE ST,1846 Spruce St+ Berkeley+ CA 94709+ USA
ChIJn9QOzIl-hYAR_ok1zsAdrKA,37.8538938,-122.279899,2933 STANTON ST,2933 Stanton St+ Berkeley+ CA 94702+ USA
ChIJj973dCB8hYARQpGpIktg9b8,37.8752523,-122.2652558,1815 SPRUCE ST,1815 Spruce St+ Berkeley+ CA 94709+ USA
